Region,Ship To Company Code,Order Number,Line Number,APN,APN Description,APN Category,Supplier ID,Supplier Name,Supplier Catalog Part Number,Site,Site Description,Site Location,Order Date,Approval Date,Receipt Date,Due Date,Due Date Based On Lead Time,Criticality,Lead Time Final,Unit Price,Currency,Goods Or Services,Order Status,Line Status,Coupa PO Error Detail,Coupa Integration Status,Coupa Transmission Status,Req Created By ,Ship To Address,Status,Supplier Lead Time,Past Due Days,Ordered Qty,Received Qty,Remaining Qty,OH Qty,Max Qty,Min Qty,Outstanding Amount
NA,2D,2D-21888318,1,1060925,BLADE CONNECTING PIN,PIN,112850-7713,MCMASTER-CARR SUPPLY CO,95335A585,PVD2,"AR Sortable FC - Johnston, RI",NAMERICA,7/3/26 0:00,7/3/26 0:00,,7/22/26 0:00,7/24/26 0:00,02 MED,21,4.56,USD,Goods,A,A,,,sent_via_cxml,EAM,"PVD2 FC Sortable (Johnston, RI, US)",issued,21,7,8,0,8,8,8,5,36.48
NA,2D,2D-20552835,1,1071515,"RADIAL BALL BEARING, 25MM X 42MM X 9MM",BEARING,10744873-6254,ATS AUTOMATION INC,5055810,DEN4,"AR Sortable FC - Colorado Springs, CO",NAMERICA,3/3/26 0:00,3/3/26 0:00,,3/6/26 0:00,3/17/26 0:00,02 MED,14,35,USD,Goods,A,A,,,sent_via_email,EAM,"DEN4 FC (Colorado Springs, CO)",issued,14,136,1,0,1,0,2,1,35
NA,2D,2D-21200727,1,1071515,"RADIAL BALL BEARING, 25MM X 42MM X 9MM",BEARING,10744873-6254,ATS AUTOMATION INC,5055810,DEN4,"AR Sortable FC - Colorado Springs, CO",NAMERICA,5/1/26 0:00,5/1/26 0:00,,5/7/26 0:00,5/15/26 0:00,02 MED,14,35,USD,Goods,A,A,,,sent_via_email,EAM,"DEN4 FC (Colorado Springs, CO)",issued,14,77,1,0,1,0,2,1,35
NA,2D,2D-21823955,1,N24793,Single Pull Single Throw (SPST) Relay -24V,RELAY,17046845-895303,MOTION INDUSTRIES INC,6134209,BDL4,"AR Sortable FC - Windsor, CT",NAMERICA,6/29/26 0:00,6/29/26 0:00,,7/27/26 0:00,7/16/26 0:00,01 HIGH,17,10.81,USD,Goods,A,A,,,sent_via_cxml,EAM,BDL4 (2D) OFFSITE (NON INVENTORY),issued,17,15,3,0,3,0,4,1,32.43
NA,2D,2D-20326796,1,1002613,"VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T",VALVE,17046845-895303,MOTION INDUSTRIES INC,1984882,BDL4,"AR Sortable FC - Windsor, CT",NAMERICA,2/10/26 0:00,2/10/26 0:00,,3/9/26 0:00,2/26/26 0:00,01 HIGH,16,31.97,USD,Goods,A,A,,,sent_via_cxml,EAM,BDL4 (2D) OFFSITE (NON INVENTORY),issued,16,155,1,0,1,2,3,1,31.97
NA,2D,2D-21292553,10,N37843,MOTOR RELAY,RELAY,24216849-758186,ATS CORPORATION,PE-RE1017,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,5/11/26 0:00,5/11/26 0:00,,8/24/26 0:00,5/19/26 0:00,02 MED,8,30.75,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,8,73,1,0,1,0,2,1,30.75
NA,2D,2D-22160148,3,N37843,MOTOR RELAY,RELAY,24216849-758186,ATS CORPORATION,PE-RE1017,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,7/30/26 0:00,7/30/26 0:00,,9/17/26 0:00,8/7/26 0:00,02 MED,8,30.75,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,8,0,1,0,1,0,2,1,30.75
NA,2D,2D-21799664,2,3022976,DIVERTER SCREWS M5 X 12 12MM LONG,SCREW,24216849-758186,ATS CORPORATION,1511831,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,6/25/26 0:00,6/25/26 0:00,,9/26/26 0:00,7/23/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,28,8,2,0,2,1,3,1,30
NA,2D,2D-22007497,8,3022976,DIVERTER SCREWS M5 X 12 12MM LONG,SCREW,24216849-758186,ATS CORPORATION,1511831,SCK6,"AR Sortable FC - Tracy, CA",NAMERICA,7/15/26 0:00,7/15/26 0:00,,11/18/26 0:00,8/12/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,SCK6 OFFSITE NON-INVENTORY,issued,28,0,2,0,2,1,3,2,30
NA,2D,2D-21299821,5,N41977,"BALL BEARING, DEEP GROOVE",BEARING,24216849-758186,ATS CORPORATION,785096,DET6,"AR Sortable FC - Detroit, MI",NAMERICA,5/11/26 0:00,7/7/26 0:00,,12/31/26 0:00,7/21/26 0:00,02 MED,14,29,USD,Goods,A,A,,,sent_via_email,EAM,DET6 AMZL Offsite,issued,14,10,1,0,1,3,4,3,29
NA,2D,2D-21437190,1,3466191,"M10X1.25, STEEL (GALVANISED)",FASTENER,24216849-758186,ATS CORPORATION,4829490,AUS2,"AR Sortable FC - Pflugerville, TX",NAMERICA,5/23/26 0:00,5/23/26 0:00,,7/17/26 0:00,6/20/26 0:00,01 HIGH,28,29,USD,Goods,A,A,,,sent_via_email,EAM,AUS2 (2D) Offsite Lindenmeyr Munroe,issued,56,41,1,0,1,1,2,1,29
NA,2D,2D-21756267,10,3037851,ALTERNATE PLASTIC P-CLIP (MUST DRILL MOUNTING HOLE TO M6),CLIP,24216849-758186,ATS CORPORATION,10322786,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,6/22/26 0:00,6/22/26 0:00,,10/5/26 0:00,7/16/26 0:00,01 HIGH,24,29,USD,Goods,A,A,,,sent_via_email,EAM,SYR1 Offsite Lindenmeyr Munroe,issued,24,15,1,0,1,0,2,1,29
NA,2D,2D-22065069,2,3037851,ALTERNATE PLASTIC P-CLIP (MUST DRILL MOUNTING HOLE TO M6),CLIP,24216849-758186,ATS CORPORATION,10322786,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,7/21/26 0:00,7/21/26 0:00,,9/29/26 0:00,8/14/26 0:00,01 HIGH,24,29,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,24,0,1,0,1,0,2,1,29
NA,2D,2D-22087042,1,3466191,"M10X1.25, STEEL (GALVANISED)",FASTENER,24216849-758186,ATS CORPORATION,4829490,MLI1,"AR Sortable FC - Davenport, IA",NAMERICA,7/23/26 0:00,7/23/26 0:00,,9/17/26 0:00,8/20/26 0:00,02 MED,28,29,USD,Goods,A,A,,,sent_via_email,EAM,MLI1 Maher Offsite,issued,56,0,1,0,1,1,2,1,29
NA,2D,2D-22162043,1,1060925,BLADE CONNECTING PIN,PIN,112850-7713,MCMASTER-CARR SUPPLY CO,95335A585,TLH2,"AR Sortable FC - Tallahassee, FL",NAMERICA,7/30/26 0:00,7/30/26 0:00,,8/29/26 0:00,8/20/26 0:00,02 MED,21,4.56,USD,Goods,A,A,,,sent_via_cxml,EAM,"TLH2 Sortable FC (Tallahassee, FL, US)",issued,21,0,6,0,6,3,9,3,27.36
INTL,F8,F8-21997537,1,1060925,BLADE CONNECTING PIN,PIN,105530158-1222756,ATS AUTOMATION TOOLING SYSTEMS GMBH,7786051,MXP6,AR Sortable 450 465k sqft G+3 Gen10,EUROPE,7/15/26 0:00,7/15/26 0:00,,9/25/26 0:00,8/5/26 0:00,01 HIGH,21,26.45,EUR,Goods,A,A,,,sent_via_email,EAM,"MXP6 XPO (F8) FC San Pietro Mosezzo, Novara, IT",issued,21,0,1,0,1,0,1,0,26.45
NA,2D,2D-21948660,1,N12270,FLOW CONTROL VALVE,VALVE,24216849-758186,ATS CORPORATION,PM-PF2060,SCK6,"AR Sortable FC - Tracy, CA",NAMERICA,7/9/26 0:00,7/9/26 0:00,,7/10/26 0:00,7/29/26 0:00,01 HIGH,20,26,USD,Goods,A,A,,,sent_via_email,EAM,SCK6 OFFSITE NON-INVENTORY,issued,20,2,1,0,1,0,3,2,26
NA,2D,2D-22077901,2,N12270,FLOW CONTROL VALVE,VALVE,24216849-758186,ATS CORPORATION,PM-PF2060,SCK6,"AR Sortable FC - Tracy, CA",NAMERICA,7/22/26 0:00,7/22/26 0:00,,7/22/26 0:00,8/11/26 0:00,01 HIGH,20,26,USD,Goods,A,A,,,sent_via_email,EAM,SCK6 OFFSITE NON-INVENTORY,issued,20,0,1,0,1,0,3,2,26
NA,2D,2D-22116063,1,N12270,FLOW CONTROL VALVE,VALVE,24216849-758186,ATS CORPORATION,PM-PF2060,ORF4,ORF4 - AR Sortable FC - Virginia Beach,NAMERICA,7/27/26 0:00,7/27/26 0:00,,7/31/26 0:00,8/16/26 0:00,02 MED,20,26,USD,Goods,A,A,,,sent_via_email,EAM,ORF4 Offsite C/O Richmond Express,issued,20,0,1,0,1,1,4,3,26
NA,2D,2D-22139954,1,N12270,FLOW CONTROL VALVE,VALVE,24216849-758186,ATS CORPORATION,PM-PF2060,SCK6,"AR Sortable FC - Tracy, CA",NAMERICA,7/28/26 0:00,7/28/26 0:00,,8/4/26 0:00,8/17/26 0:00,01 HIGH,20,26,USD,Goods,A,A,,,sent_via_email,EAM,SCK6 OFFSITE NON-INVENTORY,issued,20,0,1,0,1,0,3,2,26
NA,5Z,5Z-22018710,4,11409,"CLUTCH, CLUTCH: PAD 3  , 3600 CLUTCH ASSEMBLY",CLUTCH,17069108-316457,INTELLIGRATED CANADA LIMITED,90002944,YXU1,"AR Sortable FC - St. Thomas, ON",NAMERICA,7/16/26 0:00,7/16/26 0:00,,8/26/26 0:00,8/13/26 0:00,02 MED,28,25.25,USD,Goods,A,A,,,sent_via_email,EAM,YXU1 Offsite (5Z-Order),issued,28,0,1,0,1,1,2,1,25.25
NA,2D,2D-21292553,6,3022959,SEAL BAR SHOULDER BOLT,BOLT,24216849-758186,ATS CORPORATION,9376400,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,5/11/26 0:00,5/11/26 0:00,,8/24/26 0:00,6/22/26 0:00,01 HIGH,42,25.16,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,42,39,1,0,1,2,3,2,25.16
INTL,F8,F8-22090012,1,3043388,"PROXIMITY SENSOR, FOR T-SLOT CYLINDER PNP NO M8X1.0 3PIN 300MM PIGTAIL 5-30VDC",SWITCH,105530158-1222756,ATS AUTOMATION TOOLING SYSTEMS GMBH,574334 SMT-8M-A-PS-24V-E-0.3-M8D,MXP6,AR Sortable 450 465k sqft G+3 Gen10,EUROPE,7/23/26 0:00,7/23/26 0:00,,9/15/26 0:00,9/21/26 0:00,02 MED,60,12.51,EUR,Goods,A,A,,,sent_via_email,EAM,"MXP6 XPO (F8) FC San Pietro Mosezzo, Novara, IT",issued,60,0,2,0,2,2,4,2,25.02
NA,2D,2D-21334250,2,3022931,HARTING [ 09 12 005 3004 ] - HAN Q 5/0-M-C MALE INSERT,CONNECT,24216849-758186,ATS CORPORATION,5974277,SAV4,"AR Sortable FC - Pooler, GA",NAMERICA,5/14/26 0:00,5/14/26 0:00,,8/24/26 0:00,7/2/26 0:00,01 HIGH,49,25,USD,,A,A,,,sent_via_email,EAM,"SAV4 FC Sortable (Pent Wentworth, GA)",issued,49,29,1,0,1,2,3,2,25
NA,2D,2D-21334250,2,3022931,HARTING [ 09 12 005 3004 ] - HAN Q 5/0-M-C MALE INSERT,CONNECT,24216849-758186,ATS CORPORATION,5974277,SAV4,"AR Sortable FC - Pooler, GA",NAMERICA,5/14/26 0:00,5/14/26 0:00,,8/24/26 0:00,7/2/26 0:00,01 HIGH,49,25,USD,Goods,A,A,,,sent_via_email,EAM,"SAV4 FC Sortable (Pent Wentworth, GA)",issued,49,29,1,0,1,2,3,2,25
NA,2D,2D-21784520,3,3022967,"ZIP TIES, NARROW",CABLETIE,24216849-758186,ATS CORPORATION,10313862,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,6/24/26 0:00,6/24/26 0:00,,9/1/26 0:00,7/22/26 0:00,01 HIGH,28,25,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,28,9,1,0,1,1,2,1,25
NA,2D,2D-22017878,1,3043405,"M12 FEMALE CONNECTOR STRAIGHT WITH CABLE PUR 5X0,34 BLACK DRAG CHAIN 5M",CABLE,24216849-758186,ATS CORPORATION,4927680,PVD2,"AR Sortable FC - Johnston, RI",NAMERICA,7/16/26 0:00,7/16/26 0:00,,8/21/26 0:00,8/20/26 0:00,01 HIGH,35,25,USD,Goods,A,A,,,sent_via_email,EAM,PVD2 Offsite Rhody Transportation & Warehousing,issued,21,0,1,0,1,1,2,1,25
NA,2D,2D-22118522,5,3015434,"GRIPPER PAD, KNURLED STEEL, SWIVEL",GRIPPER,24216849-758186,ATS CORPORATION,10237057,DET6,"AR Sortable FC - Detroit, MI",NAMERICA,7/27/26 0:00,7/27/26 0:00,,11/30/26 0:00,8/17/26 0:00,01 HIGH,21,25,USD,Goods,A,A,,,sent_via_email,EAM,DET6 AMZL Offsite,issued,21,0,1,0,1,0,5,1,25
INTL,R5,R5-22132184,1,3015434,"GRIPPER PAD, KNURLED STEEL, SWIVEL",GRIPPER,105530158-1243146,ATS AUTOMATION TOOLING SYSTEMS GMBH,10237057,POZ2,AR Sortable 450 465k sqft G+3 Gen10,EUROPE,7/28/26 0:00,7/28/26 0:00,,12/15/26 0:00,10/6/26 0:00,01 HIGH,70,21.63,EUR,Goods,A,A,,,sent_via_email,EAM,"POZ2 FC Non Inventory (Chociule, Poland)",issued,70,0,1,0,1,0,10,5,21.63
NA,2D,2D-21999817,3,3043423,"FUSE,5 AMP,250V",FUSE,24216849-758186,ATS CORPORATION,819-028,DET6,"AR Sortable FC - Detroit, MI",NAMERICA,7/15/26 0:00,7/15/26 0:00,,7/27/26 0:00,8/14/26 0:00,01 HIGH,30,9.99,USD,Goods,A,A,,,sent_via_email,EAM,DET6 AMZL Offsite,issued,30,0,2,0,2,0,2,1,19.98
NA,2D,2D-19715734,1,N54020,"STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN",HARDWARE,24216849-758186,ATS CORPORATION,3007582,SHV1,"AR Sortable FC - Shreveport, LA",NAMERICA,12/12/25 0:00,12/12/25 0:00,,3/2/26 0:00,2/6/26 0:00,02 MED,56,19,USD,Goods,A,A,,,sent_via_email,EAM,SHV1 OFFSITE,issued,21,175,1,0,1,2,2,1,19
NA,2D,2D-21307742,3,N45907,FLOW CONTROL VALVE,VALVE,24216849-758186,ATS CORPORATION,2919871,BOS3,"AR Sortable FC - North Andover, MA",NAMERICA,5/12/26 0:00,5/12/26 0:00,,7/3/26 0:00,6/9/26 0:00,02 MED,28,19,USD,Goods,A,A,,,sent_via_email,EAM,"BOS3 Offsite Lindenmeyr Munroe (Londonderry, NH)",issued,28,52,1,0,1,2,3,2,19
NA,2D,2D-21756267,9,3037850,"ZIP TIES, STANDARD",HARNESS,24216849-758186,ATS CORPORATION,10322787,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,6/22/26 0:00,6/22/26 0:00,,10/5/26 0:00,7/20/26 0:00,01 HIGH,28,19,USD,Goods,A,A,,,sent_via_email,EAM,SYR1 Offsite Lindenmeyr Munroe,issued,28,11,1,0,1,0,1,0,19
NA,2D,2D-22027755,1,3037850,"ZIP TIES, STANDARD",HARNESS,24216849-758186,ATS CORPORATION,10322787,TLH2,"AR Sortable FC - Tallahassee, FL",NAMERICA,7/17/26 0:00,7/17/26 0:00,,8/14/26 0:00,8/14/26 0:00,01 HIGH,28,19,USD,Goods,A,A,,,sent_via_email,EAM,"TLH2 Sortable FC (Tallahassee, FL, US)",issued,28,0,1,0,1,0,1,0,19
NA,2D,2D-21292553,4,3022949,MCMASTER ZIP TIE MOUNT,CABLETIE,24216849-758186,ATS CORPORATION,10312881,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,5/11/26 0:00,5/11/26 0:00,,8/24/26 0:00,6/15/26 0:00,01 HIGH,35,9.49,USD,Goods,A,A,,,sent_via_email,EAM,"SYR1 Sortable FC AR (Clay, NY)",issued,35,46,2,0,2,3,5,3,18.98
INTL,F8,F8-21367073,23,N45907,FLOW CONTROL VALVE,VALVE,98115028-1246340,ELTEN LOGISTIC SYSTEM GLOBAL B V,10054068,MXP6,AR Sortable 450 465k sqft G+3 Gen10,EUROPE,5/18/26 0:00,5/18/26 0:00,,5/18/26 0:00,6/8/26 0:00,02 MED,21,18.39,EUR,Goods,A,A,,,sent_via_email,EAM,"MXP6 XPO (F8) FC San Pietro Mosezzo, Novara, IT",issued,21,53,1,0,1,1,1,0,18.39
NA,2D,2D-20746113,2,11409,"CLUTCH, CLUTCH: PAD 3  , 3600 CLUTCH ASSEMBLY",CLUTCH,12278686-11857,CTM LABELING SYSTEMS,MP-238-0274,ORD5,"AR Sortable FC - Matteson, IL",NAMERICA,3/20/26 0:00,3/20/26 0:00,,4/18/26 0:00,4/14/26 0:00,02 MED,25,16.75,USD,Goods,A,A,,,sent_via_email,EAM,ORD5 Offsite UGI Global,issued,25,108,1,0,1,1,2,1,16.75
NA,2D,2D-21857057,10,1004322,METAL LATCH - 22.5MM PB,LATCH,19784017-571006,WESTERN INDUSTRIAL CONTRACTORS,800F-ALM,OXR1,"AR Sortable FC - Oxnard, CA",NAMERICA,7/1/26 0:00,7/1/26 0:00,,7/1/26 0:00,8/30/26 0:00,02 MED,60,3.34,USD,Goods,A,A,,,sent_via_email,EAM,OXR1 Offsite The UPS Store,issued,60,0,5,0,5,11,16,2,16.7
NA,2D,2D-21857057,10,1004322,PB MOUNTING LATCH - METAL,LATCH,19784017-571006,WESTERN INDUSTRIAL CONTRACTORS,800F-ALM,OXR1,"AR Sortable FC - Oxnard, CA",NAMERICA,7/1/26 0:00,7/1/26 0:00,,7/1/26 0:00,8/30/26 0:00,02 MED,60,3.34,USD,Goods,A,A,,,sent_via_email,EAM,OXR1 Offsite The UPS Store,issued,60,0,5,0,5,11,16,2,16.7
NA,2D,2D-20265835,1,3022932,"SENSOR FLAG PIN, USP TRIGGER GATE",SENSOR,24216849-758186,ATS CORPORATION,700600424,ORD5,"AR Sortable FC - Matteson, IL",NAMERICA,2/4/26 0:00,2/4/26 0:00,,5/23/26 0:00,4/8/26 0:00,01 HIGH,63,15,USD,Goods,A,A,,,sent_via_email,EAM,ORD5 Offsite UGI Global,issued,63,114,1,0,1,1,2,1,15
NA,2D,2D-21587096,2,3022948,DIVERTER SCREWS M5 X 16 16 MM LONG,SCREW,24216849-758186,ATS CORPORATION,2354494,HOU6,"AR Sortable FC - Richmond , TX",NAMERICA,6/8/26 0:00,6/8/26 0:00,,7/22/26 0:00,7/2/26 0:00,01 HIGH,24,15,USD,Goods,A,A,,,sent_via_email,EAM,HOU6 Shorr Non-Inventory Offsite,issued,24,29,1,0,1,0,1,0,15
NA,2D,2D-21824152,2,3466132,"F03 LOW CONTROL, PRESET, ORIFICE DIA 0.5MM, FEMALE (10-32 UNF)",VALVE,24216849-758186,ATS CORPORATION,5047174,FSD1,"AR Sortable FC - Sioux Falls, SD",NAMERICA,6/29/26 0:00,6/29/26 0:00,,10/30/26 0:00,7/27/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,FSD1 Nordica North Offsite,issued,28,4,1,0,1,0,1,0,15
NA,2D,2D-21836015,1,3466132,"F03 LOW CONTROL, PRESET, ORIFICE DIA 0.5MM, FEMALE (10-32 UNF)",VALVE,24216849-758186,ATS CORPORATION,5047174,PAE2,"AR Sortable FC - Arlington, WA",NAMERICA,6/29/26 0:00,6/29/26 0:00,,7/27/26 0:00,7/27/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,"PAE2 FC Sortable (Arlington, WA, US)",issued,28,4,1,0,1,1,2,1,15
NA,2D,2D-21956183,1,3466132,"F03 LOW CONTROL, PRESET, ORIFICE DIA 0.5MM, FEMALE (10-32 UNF)",VALVE,24216849-758186,ATS CORPORATION,5047174,PDX8,"AR Sortable FC - Woodburn, OR",NAMERICA,7/10/26 0:00,7/10/26 0:00,,8/7/26 0:00,8/7/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,"PDX8 Sortable FC (Woodburn, OR, US)",issued,28,0,1,0,1,0,2,1,15
NA,2D,2D-21983355,1,3022948,DIVERTER SCREWS M5 X 16 16 MM LONG,SCREW,24216849-758186,ATS CORPORATION,2354494,RIC4,"AR Sortable FC - Richmond, VA",NAMERICA,7/14/26 0:00,7/14/26 0:00,,6/10/27 0:00,8/7/26 0:00,01 HIGH,24,15,USD,Goods,A,A,,,sent_via_email,EAM,RIC4 Offsite Fastenal,issued,24,0,1,0,1,0,3,2,15
NA,2D,2D-22051767,6,3208459,Connector - MURRELEKTRONIK 7000-08331-0000000 MOSA M8 MALE 0 F,CONNECT,24216849-758186,ATS CORPORATION,1758374,TPA4,"AR Sortable FC - Temple Terrace, FL",NAMERICA,7/20/26 0:00,7/20/26 0:00,,11/2/26 0:00,8/24/26 0:00,01 HIGH,35,15,USD,Goods,A,A,,,sent_via_email,EAM,"TPA4 Sortable FC ARS (Temple Terrace, FL)",issued,35,0,1,0,1,0,1,0,15
NA,2D,2D-22067261,2,3466132,"F03 LOW CONTROL, PRESET, ORIFICE DIA 0.5MM, FEMALE (10-32 UNF)",VALVE,24216849-758186,ATS CORPORATION,5047174,PDX8,"AR Sortable FC - Woodburn, OR",NAMERICA,7/21/26 0:00,7/21/26 0:00,,11/5/26 0:00,8/18/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,"PDX8 Sortable FC (Woodburn, OR, US)",issued,28,0,1,0,1,0,2,1,15
NA,75,5Z-21723013,2,3466132,"F03 LOW CONTROL, PRESET, ORIFICE DIA 0.5MM, FEMALE (10-32 UNF)",VALVE,28177078-800256,ATS CORPORATION,5047174,YHM1,"AR Sortable FC - Hamilton, ON",NAMERICA,6/18/26 0:00,6/18/26 0:00,,9/30/26 0:00,7/16/26 0:00,01 HIGH,28,15,USD,Goods,A,A,,,sent_via_email,EAM,YHM1 Offsite -Traffic Tech,issued,28,15,1,0,1,0,1,0,15
NA,2D,2D-21147192,1,23103,6.3 AMP FUSE CTM PE-FU2090,FUSE,17046845-895303,MOTION INDUSTRIES INC,2612708,SCK6,"AR Sortable FC - Tracy, CA",NAMERICA,4/28/26 0:00,4/28/26 0:00,,5/26/26 0:00,5/11/26 0:00,03 LOW,13,7.26,USD,Goods,A,A,,,sent_via_cxml,EAM,SCK6 OFFSITE NON-INVENTORY,issued,13,81,2,0,2,0,2,1,14.52
NA,2D,2D-22133291,1,N24793,Single Pull Single Throw (SPST) Relay -24V,RELAY,6470518-4521,INTELLIGRATED SYSTEMS LLC,23977700,FSD1,"AR Sortable FC - Sioux Falls, SD",NAMERICA,7/28/26 0:00,7/28/26 0:00,,8/20/26 0:00,8/20/26 0:00,01 HIGH,23,13.62,USD,Goods,A,A,,,sent_via_cxml,EAM,FSD1 Nordica North Offsite,issued,23,0,1,0,1,1,2,1,13.62
NA,2D,2D-21756267,7,3032133,COMPRESSION SPRING T=1.4 OD=20 ID=17,SPRING,24216849-758186,ATS CORPORATION,8146792,SYR1,"AR Sortable FC - Clay, NY",NAMERICA,6/22/26 0:00,6/22/26 0:00,,10/5/26 0:00,7/20/26 0:00,01 HIGH,28,5.99,USD,Goods,A,A,,,sent_via_email,EAM,SYR1 Offsite Lindenmeyr Munroe,issued,28,11,2,0,2,0,12,1,11.98
NA,2D,2D-20746113,3,11519,BELT: TIMING REWIND BELT,T-BELT,12278686-11857,CTM LABELING SYSTEMS,PM-BELT1015,ORD5,"AR Sortable FC - Matteson, IL",NAMERICA,3/20/26 0:00,3/20/26 0:00,,4/18/26 0:00,4/14/26 0:00,02 MED,25,10.75,USD,Goods,A,A,,,sent_via_email,EAM,ORD5 Offsite UGI Global,issued,25,108,1,0,1,3,5,4,10.75
NA,2D,2D-20746113,3,11519,TIMING BELT REWIND,T-BELT,12278686-11857,CTM LABELING SYSTEMS,PM-BELT1015,ORD5,"AR Sortable FC - Matteson, IL",NAMERICA,3/20/26 0:00,3/20/26 0:00,,4/18/26 0:00,4/14/26 0:00,02 MED,25,10.75,USD,Goods,A,A,,,sent_via_email,EAM,ORD5 Offsite UGI Global,issued,25,108,1,0,1,3,5,4,10.75
NA,2D,2D-21883872,1,11519,BELT: TIMING REWIND BELT,T-BELT,12278686-11857,CTM LABELING SYSTEMS,PM-BELT1015,ORD5,"AR Sortable FC - Matteson, IL",NAMERICA,7/3/26 0:00,7/3/26 0:00,,7/29/26 0:00,7/28/26 0:00,02 MED,25,10.75,USD,Goods,A,A,,,sent_via_email,EAM,"ORD5 Sortable FC (Matteson, IL)",issued,25,3,1,0,1,3,5,4,10.75
NA,2D,2D-21883872,1,11519,TIMING BELT REWIND,T-BELT,12278686-11857,CTM LABELING SYSTEMS,PM-BELT1015,ORD5,"AR Sortable FC - Matteson, IL",NAMERICA,7/3/26 0:00,7/3/26 0:00,,7/29/26 0:00,7/28/26 0:00,02 MED,25,10.75,USD,Goods,A,A,,,sent_via_email,EAM,"ORD5 Sortable FC (Matteson, IL)",issued,25,3,1,0,1,3,5,4,10.75
NA,2D,2D-21874043,1,1060925,BLADE CONNECTING PIN,PIN,24216849-758186,ATS CORPORATION,10186316,DET6,"AR Sortable FC - Detroit, MI",NAMERICA,7/2/26 0:00,7/2/26 0:00,,7/21/26 0:00,7/5/26 0:00,01 HIGH,3,9.99,USD,Goods,A,A,,,sent_via_email,EAM,DET6 AMZL Offsite,issued,3,26,1,0,1,0,2,1,9.99
NA,2D,2D-22118522,1,1060925,BLADE CONNECTING PIN,PIN,24216849-758186,ATS CORPORATION,10186316,DET6,"AR Sortable FC - Detroit, MI",NAMERICA,7/27/26 0:00,7/27/26 0:00,,11/30/26 0:00,7/30/26 0:00,01 HIGH,3,9.99,USD,Goods,A,A,,,sent_via_email,EAM,DET6 AMZL Offsite,issued,3,1,1,0,1,0,2,1,9.99
NA,2D,2D-22121471,1,3043423,"FUSE,5 AMP,250V",FUSE,24216849-758186,ATS CORPORATION,819-028,OXR1,"AR Sortable FC - Oxnard, CA",NAMERICA,7/27/26 0:00,7/27/26 0:00,,9/15/26 0:00,8/26/26 0:00,02 MED,30,9.99,USD,Goods,A,A,,,sent_via_email,EAM,OXR1 Offsite The UPS Store,issued,30,0,1,0,1,0,2,1,9.99
NA,2D,2D-21334250,10,3022971,FAST CONNECTION-PEG,MODULE,24216849-758186,ATS CORPORATION,10255550,SAV4,"AR Sortable FC - Pooler, GA",NAMERICA,5/14/26 0:00,5/14/26 0:00,,8/24/26 0:00,6/4/26 0:00,01 HIGH,21,2.99,USD,,A,A,,,sent_via_email,EAM,"SAV4 FC Sortable (Pent Wentworth, GA)",issued,21,57,3,0,3,0,5,3,8.97
NA,2D,2D-21334250,10,3022971,FAST CONNECTION-PEG,MODULE,24216849-758186,ATS CORPORATION,10255550,SAV4,"AR Sortable FC - Pooler, GA",NAMERICA,5/14/26 0:00,5/14/26 0:00,,8/24/26 0:00,6/4/26 0:00,01 HIGH,21,2.99,USD,Goods,A,A,,,sent_via_email,EAM,"SAV4 FC Sortable (Pent Wentworth, GA)",issued,21,57,3,0,3,0,5,3,8.97
